current_ratio,debt_to_equity,interest_coverage,ebitda_margin,revenue_growth_yoy,cash_burn_rate,working_capital_ratio,gross_margin,risk_tier
1.1195,-0.011045,-0.01362,0.048289,0.029488,87.412,0.048178,-0.011045,1
5.5448,0.018157,0.024405,0.074653,-0.018664,-76.756,0.66042,0.018157,1
1.0108,0.0011131,0.0024021,0.0040999,0.0051713,149.87,0.010275,0.0011131,1
3.3615,0.023341,0.019315,0.077444,0.018827,-73.923,0.24373,0.023341,1
1.5749,0.017125,0.0013779,0.30964,-0.024976,-3.463,0.023102,0.017125,1
9.1281,0.23511,0.46003,0.24536,0.45653,-133.79,0.80127,0.23511,1
6.6045,0.046208,0.069829,0.065517,0.073557,-87.523,0.73825,0.045576,1
0.22195,0.084034,0.0093264,0.12518,0.0041483,578.92,-0.64833,0.020316,1
1.2818,0.012881,0.029113,0.025892,0.47025,14.48,0.090193,0.010929,1
3.401,0.043563,0.093238,0.045146,0.079107,-51.165,0.69493,0.043555,1
1.0193,-0.0013854,-0.025484,0.0014629,-0.037282,62.582,0.012736,-0.012074,1
1.4833,0.020975,0.024136,0.043988,-0.12747,24.754,0.21246,0.01383,1
3.5749,0.065205,0.068143,0.10991,0.10597,-76.948,0.25838,0.061568,1
1.2285,0.0020546,0.0024315,0.058344,0.030366,-8.0193,0.088751,0.0020546,1
0.199897,-0.7196366,-0.066001,-0.5750552000000001,0.0038039,2978.4999999999854,-0.57024,-0.7135836,1
1.6593,-0.010382,-0.0095231,0.070168,-0.00098536,-10.134,0.16856,-0.010382,1
1.2041,-0.0012097,-0.024974,-0.024478,-0.34161,-49.714,0.16887,-0.028305,1
5.6834,0.077489,0.086109,0.11104,0.084955,-82.277,0.43897,0.077489,1
15.599,-0.53682,-0.10745,-0.26734,0.036067,-312.61,0.55682,-0.26841,1
7.3063,0.18145,0.25343,0.18585,0.2312,-217.51,0.83712,0.18145,1
2.6697,-0.070161,-0.17206,-0.056394,-0.15547,-74.521,0.5404,-0.070161,1
1.5319,0.20132,0.32777,0.22016,0.34434,-2.1855,0.29406,0.20132,1
4.8211,0.11499,0.10607,0.13463,0.257,-223.32,0.59363,0.11185,1
1.5107,0.034545,0.067057,0.044451,0.066364,26.211,0.26135,0.034545,1
0.89424,-0.018869,-0.052767,-0.018928,-0.042303,47.474,-0.11827,-0.018928,1
0.76566,0.046669,0.039228,0.048749,0.062559,190.84,-0.16553,0.03675,1
0.43063,-0.0063856,-0.011924,-0.0032541,0.001365,114.51,-0.48436,-0.0063856,1
9.0496,0.041191,0.086601,0.059784,0.073543,-41.741,0.64542,0.041191,1
0.74918,0.1006,0.044629,0.1362,0.063494,261.87,-0.1241,0.098644,1
1.629,-0.064227,-0.066996,-0.034287,-0.093377,96.749,0.21821,-0.077124,1
2.5135,0.043242,0.073133,0.10138,0.1094,8.1296,0.35117,0.043242,1
0.81262,0.071012,0.13034,0.15972,0.026766,66.635,-0.087781,0.069205,1
2.2662,0.16832,0.2461,0.17025,0.26098,-51.698,0.55376,0.16832,1
2.7532,0.057004,0.15609,0.06331,0.15901,-51.675,0.59145,0.057004,1
0.59024,0.071569,0.038156,0.078216,0.10435,41.046,-0.075336,0.038011,1
1.0437,0.017745,0.009633,0.070693,0.042449,46.669,0.013486,0.017745,1
2.8259,0.073041,0.24783,0.071545,0.093485,-62.766,0.62034,0.070244,1
1.4439,0.15427,0.2187,0.16443,0.21593,-20.403,0.16264,0.15427,1
2.0596,0.087567,0.12528,0.11538,0.10372,-46.911,0.43736,0.086726,1
10.217,-0.067411,-0.087084,-0.051842,-0.03781,-75.816,0.49359,-0.067426,1
1.7189,0.041425,0.083348,0.054415,0.12828,6.2801,0.33164,0.041425,1
2.71,0.096567,0.16309,0.62506,0.043386,39.43,0.61204,0.041544,1
32.46850000000019,0.35255,0.1199,0.33562,0.11522,-742.34,0.57334,0.30804,1
0.99241,0.0017924,0.0020309,0.09691,0.018021,41.003,-0.0024365,0.0017924,1
5.2909,-0.087642,-0.5728268000000001,-0.087061,-0.5391808,-28.282,0.811,-0.087767,1
5.5553,0.1117,0.30593,0.119,0.28638,-50.196,0.51161,0.11073,1
17.725,0.45282,0.10533,0.75384,0.02268,1087.2,0.39965,0.20799,1
1.5619,-0.015704,-0.027173,-0.0028733,-0.015652,48.549,0.2591,-0.025678,1
0.58941,-0.015588,-0.010623,0.099319,0.035444,200.79,-0.16816,-0.015588,1
4.6031,0.30893,0.6912076000000001,0.31458,0.6873924000000006,-136.21,0.70449,0.30893,1
5.2327,0.047241,0.15282,0.059107,0.14321,-79.978,0.70476,0.047241,1
,-0.7196366,-0.5728268000000001,-0.5750552000000001,-0.37327,-42.539,0.052956,-0.7135836,1
1.8286,0.064148,0.10432,0.085627,0.099125,-15.174,0.40024,0.064148,1
1.5344,0.080571,0.073496,0.14492,0.068303,12.528,0.23075,0.079333,1
2.5137,-0.09821,-0.12339,-0.046124,-0.11255,-4.2327,0.1862,-0.09821,1
2.2737,0.019051,0.068104,0.024353,0.068411,-46.918,0.51441,0.019051,1
5.7458,0.04135,0.0086022,0.077126,0.015713,-398.64,0.38679,0.023228,1
7.9848,0.071781,0.11311,0.07349,0.12182,-120.91,0.73976,0.071772,1
3.705,0.13795,0.33602,0.14103,0.37664,-79.97,0.70272,0.13795,1
3.0366,0.054534,0.13829,0.059215,0.13274,-66.651,0.62343,0.054407,1
1.0766,0.034904,0.051223,0.068771,0.093352,58.875,0.049325,0.034904,1
0.57975,0.055312,0.073366,0.080512,0.079522,140.25,-0.29923,0.055234,1
10.644,0.36071,0.6189,0.37818,0.62967,-165.75,0.61443,0.36054,1
0.81143,0.11193,0.21891,0.13155,0.11896,97.707,-0.13679,0.11193,1
2.0079,-0.0081248,-0.013078,-0.009879,-0.010722,47.538,0.50197,-0.009879,1
1.1753,-0.14557,-0.50209,-0.1424,-0.37758,9.0354,0.14635,-0.14561,1
1.5619,0.01668,0.17936,0.016349,0.28794,-11.751,0.35975,0.016349,1
1.8521,0.068983,0.031835,0.18907,0.045528,89.547,0.29134,0.02925,1
13.948,0.44638,0.50818,0.45785,0.50997,-427.08,0.83187,0.44638,1
1.1601,-0.020343,-0.0084545,0.6052,0.017169,-259.72,0.037769,-0.010552,1
2.0984,0.049103,0.086101,0.055866,0.082302,-51.539,0.49741,0.04294,1
1.58,0.1442,0.23329,0.15864,0.27389,-5.4523,0.27925,0.1442,1
1.839,0.062794,0.09273,0.070902,0.10114,-40.906,0.19418,0.062794,1
28.973,0.2271,0.23792,0.2547,0.2187,-179.61,0.63981,0.2271,1
1.9715,0.086918,0.088532,0.13453,0.085608,-36.723,0.23331,0.086883,1
10.594,0.085182,0.16366,0.14003,0.16878,-132.8,0.60762,0.085182,1
0.43189,-0.13222,-0.31551,-0.11204,-0.23318,127.56,-0.49986,-0.15499,1
4.2921,0.020357,0.10814,0.020249,0.10866,-52.777,0.76701,0.020249,1
0.4472,-0.2826,-0.46032,-0.24919,-0.31508,274.05,-0.87446,-0.29793,1
1.1438,0.101,0.068365,0.085979,0.13088,62.617,0.072864,0.067353,1
0.78858,0.032851,0.020692,0.06836,-0.11935,452.8,-0.21034,0.032498,1
4.2935,0.033935,0.074089,0.083516,0.10047,-60.365,0.60468,0.033935,1
1.0983,0.02861,0.043575,0.032361,0.071021,74.169,0.068497,0.022797,1
2.3085,0.08909,0.026988,0.1183,0.01568,-80.521,0.23605,0.041486,1
3.4015,-0.022038,-0.077,-0.022254,-0.13333,-51.047,0.70602,-0.022761,1
4.4925,0.067494,0.145,0.080813,0.14481,-105.03,0.58434,0.067494,1
0.78955,-0.30287,-0.29377,-0.26939,-0.24646,50.328,-0.054902,-0.36494,1
2.5568,0.04926,0.1025,0.055154,0.2009,-63.36,0.55043,0.045534,1
1.3797,0.0073262,-0.00093299,0.021515,-0.00033173,-22.528,0.11542,-0.00093417,1
6.8411,-0.08154,-0.12675,-0.066952,-0.11966,-33.389,0.39596,-0.08154,1
1.8032,0.20117,0.23837,0.22529,0.25149,39.168,0.29156,0.19368,1
1.3806,0.013314,0.014056,0.040134,0.01114,28.343,0.19266,0.0101,1
1.8736,0.029682,0.045438,0.094265,0.041475,-10.938,0.10024,0.029682,1
3.101,0.063801,0.089772,0.080482,0.073758,-54.606,0.47641,0.05764,1
1.5598,0.18682,0.041452,0.37189,0.05779,-71.051,0.031884,0.18682,1
3.0244,-0.065734,-0.052409,-0.022478,-0.02547,-21.228,0.4235,-0.065734,1
1.9782,0.024282,0.032578,0.059786,0.030285,-35.436,0.39057,0.024245,1
6.3771,0.564921300000001,0.65696,0.35985,0.035023,-163.66,0.72903,0.28534,1
0.77117,-0.7196366,-0.5728268000000001,-0.5750552000000001,-0.5391808,213.19,-0.15924,-0.7135836,1
0.199897,0.062689,0.021796,0.070018,0.094504,155.81,-0.5273,0.015701,1
4.8766,0.015454,0.017808,0.15645,0.011559,-105.58,0.72972,0.0077268,1
1.2047,0.028468,0.011949,0.030829,0.082333,47.477,0.12216,0.0068079,1
1.0246,0.012803,0.059387,0.026248,0.04293,38.571,0.020469,0.01237,1
2.0061,0.14711,0.4947,0.16562,0.4405,-32.64,0.45201,0.14704,1
2.4131,0.10695,0.15286,0.046725,0.052496,-43.427,0.43605,0.04583,1
1.3967,0.040619,0.12441,0.051769,0.15197,5.4235,0.099184,0.040617,1
2.0811,0.017635,0.0010245,0.041872,0.011628,15.78,0.22346,0.0012288,1
2.1054,0.13369,0.29181,0.15766,0.30667,-22.735,0.30623,0.13369,1
2.8519,0.10191,0.30797,0.10537,0.32137,-41.777,0.57524,0.10191,1
10.741,0.070883,0.060667,0.08536,0.029488,-310.75,0.70902,0.070883,1
5.9913,0.15928,0.025193,0.071751,0.043568,25.502,0.45563,0.057749,1
4.934,-0.091597,-0.086224,-0.04233,0.034676,-38.766,0.60145,-0.091597,1
1.2894,0.011539,0.025721,0.014243,0.045054,14.131,0.21955,0.011539,1
14.595,0.23627,0.14508,0.13769,0.0059451,-169.27,0.7861,0.10366,1
1.1469,0.073156,0.10933,0.10118,0.1215,9.7044,0.094555,0.073156,1
1.2046,-0.20782,-0.32228,-0.15876,-0.30783,82.833,0.10064,-0.22484,1
2.286,-0.020686,-0.036946,0.028185,-0.048845,-21.567,0.31145,-0.020686,1
1.393,0.047815,0.082461,0.11043,0.097301,18.421,0.12718,0.047815,1
2.5156,0.071421,0.075466,0.14037,0.077197,-51.336,0.28419,0.071421,1
1.0931,-0.090544,-0.14303,-0.041583,0.014059,65.76,0.041139,-0.090544,1
0.29484,-0.17907,-0.1252,-0.10885,-0.17286,195.85,-0.33399,-0.19923,1
0.52043,0.070691,0.010599,0.033148,-0.038026,193.74,-0.19025,0.019614,1
0.85159,-0.057209,-0.086916,-0.040891,-0.095294,48.475,-0.051198,-0.06473,1
1.2377,-0.035175,-0.13034,-0.038572,-0.11464,26.31,0.15589,-0.041645,1
1.3287,0.018835,0.023418,0.043081,0.048646,100.02,0.22081,0.018835,1
1.8214,0.048828,0.1117,0.087474,0.13607,24.9,0.30291,0.048828,1
2.0309,0.17818,0.25353,0.21293,0.26595,-21.408,0.35033,0.17818,1
4.0471,0.047627,0.074713,0.063527,0.056113,-95.447,0.65284,0.047166,1
1.6456,0.084687,0.14292,0.09988,0.16043,9.0274,0.22073,0.084687,1
2.2394,0.23472,0.47393,0.10282,0.00059478,-48.089,0.53155,0.10282,1
2.8668,0.066649,0.074884,0.10936,0.057994,-72.167,0.35141,0.066649,1
2.2541,0.023334,0.032244,0.06382,0.056364,-22.282,0.32685,0.023334,1
9.8631,0.564921300000001,0.11053,0.71787,0.084075,-407.71,0.3533,0.46613119999999975,1
1.4564,0.0068953,0.0048485,0.036866,0.0079828,39.646,0.29913,0.0030621,1
0.67172,-0.19493,-0.21921,-0.18844,-0.23394,319.95,-0.45267,-0.19493,1
6.3595,-0.026323,-0.034652,-0.0036926,-0.063946,-95.077,0.63512,-0.026596,1
2.172,0.088697,0.069654,0.088697,0.067778,43.735,0.13422,0.088697,1
1.5262,0.085492,0.039424,0.12645,0.00050798,109.72,0.1816,0.064953,1
5.2824,0.11712,0.11423,0.13737,0.13475,-227.79,0.65993,0.11711,1
2.2713,-0.15337,-0.14663,-0.13532,0.0027697,-47.679,0.40739,-0.15337,1
1.0927,0.069061,0.083274,0.14873,0.099588,16.204,0.030377,0.069061,1
1.9496,0.33265,0.19554,0.34319,0.19551,1.3833,0.1278,0.33265,1
0.68792,0.0092814,0.0047728,0.0046407,0.028107,116.23,-0.1607,0.0046407,1
0.91045,0.00045471,0.00052518,0.0091391,0.0082833,31.256,-0.083049,0.00045471,1
1.7163,0.030479,0.044259,0.075531,0.064583,-52.89,0.24293,0.030479,1
1.4238,0.12681,0.59938,0.12521,0.60906,0.073733,0.29766,0.12458,1
2.5024,0.01278,0.0069251,0.14437,0.024955,145.35,0.34054,0.01278,1
10.38,0.055041,0.068314,0.083639,0.067238,-85.965,0.5977,0.052531,1
16.05,0.53201,0.5205,0.56819,0.51617,-199.12,0.53654,0.46613119999999975,1
7.8052,0.18509,0.249,0.21547,0.23197,-24.905,0.60117,0.1844,1
1.3715,0.090929,0.24953,0.098426,0.26435,-5.7272,0.25555,0.090929,1
3.4748,0.13993,0.16867,0.17314,0.15773,-109.55,0.43278,0.13993,1
5.3144,0.15864,0.13326,0.22689,0.11419,-216.19,0.5734,0.15864,1
3.5155,0.030638,0.058441,0.054331,0.036542,-18.753,0.41775,0.029815,1
14.049,0.2854,0.074793,0.15223,0.010242,-404.05,0.69876,0.12586,1
0.42253,-0.024545,-0.024438,0.07722,0.018014,133.46,-0.27754,-0.024545,1
2.1506,0.021994,0.02594,0.11371,0.039187,3.7409,0.19443,0.021994,1
4.1917,0.15787,0.4506,0.16215,0.46787,-74.581,0.73272,0.15787,1
3.0537,0.060245,0.084335,0.060272,0.027249,-165.24,0.67253,0.060122,1
3.1703,0.11366,0.11695,0.14313,0.070118,-56.826,0.2993,0.11366,1
2.4309,0.066135,0.068606,0.089458,0.076986,-24.741,0.27256,0.066135,1
5.1052,0.10143,0.13847,0.14841,0.25212,-45.022,0.25425,0.064436,1
22.341,0.12641,0.18523,0.13127,0.14784,-155.42,0.8898208000000005,0.1247,1
1.8945,-0.013725,-0.019041,0.029986,-0.0080045,18.97,0.26451,-0.013725,1
0.8,0.09217,0.039362,0.066112,0.033624,196.86,-0.11505,0.040155,1
2.2441,-0.0042475,-0.0172,-0.0027192,0.6873924000000006,-54.735,0.49284,-0.0042475,1
4.0113,0.0040035,0.01003,0.042445,0.018823,-74.217,0.5259,0.0040035,1
1.577,-0.011377,-0.027008,0.030514,0.034113,-0.94105,0.23509,-0.011377,1
2.4721,0.13246,0.1296,0.059729,4.6297e-05,-47.148,0.59497,0.059729,1
2.467,0.09161,0.19938,0.096403,0.19025,-53.788,0.56411,0.09158,1
2.2156,0.068402,0.11975,0.093695,0.13329,-57.821,0.42897,0.068402,1
1.6646,0.05471,0.037673,0.040516,0.010203,-16.371,0.1743,0.027053,1
1.1249,-0.13288,-0.15328,-0.13009,-0.13732,23.364,0.03076,-0.1443,1
2.7072,0.031123,0.047171,0.062158,0.066096,-39.873,0.41196,0.030843,1
2.1161,0.073611,0.22386,0.08074,0.27749,-43.778,0.4465,0.073611,1
3.8987,0.19041,0.26292,0.21438,0.25579,-100.09,0.37448,0.19041,1
1.3374,0.04843,0.057989,0.075148,0.10887,39.185,0.1268,0.04843,1
1.271,0.06651,0.12243,0.066487,0.13457,6.3802,0.2125,0.066487,1
0.88381,-0.13574,-0.32924,-0.11495,-0.35556,89.566,-0.10942,-0.13574,1
5.8714,0.1638,0.26321,0.1704,0.25999,-161.18,0.73861,0.1638,1
8.9508,0.076633,0.17357,0.092282,0.13875,-106.98,0.78547,0.076602,1
2.2708,0.026315,0.029756,0.066205,0.030515,-32.299,0.34635,0.026315,1
1.2408,0.032029,0.00095191,0.059495,0.033109,27.537,0.048493,0.0012459,1
6.7187,-0.0085387,-0.003161,0.078378,-0.011261,-95.712,0.18302,-0.0085387,1
1.39,-0.7196366,-0.55544,-0.5750552000000001,-0.10937,-40.931,0.066252,-0.7135836,1
1.286,-0.099828,-0.13698,-0.06903,-0.034589,29.724,0.10979,-0.11765,1
0.66604,0.013274,0.00063363,0.014129,0.00074089,24.963,-0.0025458,0.013274,1
1.8616,-0.075542,-0.02274,0.059924,-0.015433,36.517,0.058761,-0.075542,1
0.57091,0.011416,0.01903,0.06721,0.013628,117.59,-0.27977,0.011416,1
1.4502,0.025152,0.039173,0.067568,0.043529,29.588,0.14641,0.025152,1
16.232,-0.7196366,-0.018579,-0.5750552000000001,-0.012201,-2879.1749999999997,0.10663,-0.7135836,1
1.2745,0.071108,0.1067,0.095672,0.1163,109.76,0.13977,0.071108,1
3.0065,0.021128,0.032426,0.062536,0.042246,-40.08,0.45465,0.021128,1
8.4622,0.17395,0.17675,0.22436,0.13717,-132.76,0.47233,0.17395,1
3.3823,0.10776,0.11991,0.11674,0.2185,-59.34,0.51678,0.10776,1
1.06,-0.077162,-0.048061,-0.026955,-0.029382,161.11,0.029032,-0.077162,1
1.7008,0.047941,0.078636,0.080794,0.098366,-25.323,0.19424,0.045292,1
0.68295,-0.0011756,-0.0021438,0.013892,-0.13027,186.65,-0.46423,-0.0012154,1
0.67587,-0.22115,-0.11831,-0.16645,-0.059795,260.83,-0.1784,-0.22115,1
1.7428,0.024596,0.0045246,0.0511,0.033748,17.035,0.16888,0.0047875,1
2.0791,-0.20361,-0.17035,-0.18832,-0.18363,37.759,0.4817,-0.20361,1
2.6655,0.10211,0.11967,0.12533,0.13889,-47.908,0.37752,0.10211,1
1.5016,0.16804,0.24349,0.17995,0.26174,-35.905,0.20409,0.15693,1
7.1052,-0.02916,-0.0136,0.069161,0.0050472,-362.49,0.75947,-0.01458,1
32.46850000000019,,0.030169,,-0.031741,-2879.1749999999997,0.8898208000000005,,1
1.2248,0.054878,0.074328,0.064648,0.071478,94.383,0.13145,0.054878,1
1.8474,0.014816,0.0089142,0.037083,6.4779e-07,5.4762,0.23185,0.0074079,1
0.199897,-0.32577,-0.25782,-0.35672,-0.2285,287.11,-0.58977,-0.44523,1
1.5397,0.039801,0.055191,0.044865,0.10445,6.6912,0.19678,0.039795,1
0.80681,-0.078,-0.12524,-0.12143,-0.164,177.21,-0.23529,-0.13006,1
0.40232,-0.1418,-0.022471,-0.12588,-0.033749,657.66,-0.22407,-0.2061,1
1.4374,0.041544,0.06951,0.054823,0.08545,-18.805,0.19554,0.039672,1
6.2549,-0.31955,-0.5362,0.22483,0.40518,-1179.2,0.79889,-0.15978,1
4.0264,0.051869,0.083132,0.070078,0.093966,-101.56,0.66273,0.051405,1
1.7669,0.024129,0.0082249,0.028194,-0.012341,13.299,0.33612,0.0079393,1
6.4272,0.10696,0.088938,0.12105,-0.069534,-238.89,0.57468,0.10696,1
1.9048,0.0041427,0.0026982,0.080829,0.017499,86.165,0.33614,0.0041427,1
2.3715,-0.15705,-0.036636,0.058074,0.10796,-62.104,0.34954,-0.07859,1
1.5708,0.038721,0.034195,0.11426,0.11761,51.204,0.14701,0.038721,1
0.98655,-0.039509,-0.26023,-0.035267,-0.20198,17.722,-0.01121,-0.040009,1
1.1909,0.21241,0.38132,0.22805,0.38444,54.867,0.069234,0.20614,1
1.3493,0.057011,0.119,0.067971,0.11811,-26.388,0.24757,0.055981,1
5.5448,0.10752,0.1544,0.11352,0.17838,-49.072,0.54174,0.10752,1
2.9672,0.0031851,0.00048508,0.018391,0.058972,-20.421,0.38952,0.00046656,1
2.1758,0.064687,0.11803,0.086462,0.11343,-82.869,0.44031,0.064687,1
9.4299,0.1503,0.099914,0.18416,0.11068,-21.733,0.39777,0.1503,1
1.6047,0.018325,0.030554,0.024671,0.0031879,38.461,0.3137,0.0088849,1
1.3496,0.062948,0.078712,0.061184,0.079174,3.585,0.11642,0.050226,1
1.1912,0.015444,0.026151,0.054865,0.047298,53.613,0.089549,0.015444,1
1.122,0.10706,0.17296,0.12201,0.2136,96.312,0.092632,0.099132,1
8.1334,0.23472,0.22529,0.12666,0.00231,-152.34,0.63544,0.10821,1
1.4302,0.032159,0.052645,0.037708,0.10929,-5.9821,0.21313,0.025632,1
4.3922,0.13579,0.053873,0.18498,0.039154,-371.0,0.46321,0.13579,1
1.1703,0.0738,0.025593,0.096493,0.059399,64.37,0.05327,0.0738,1
0.93238,0.013223,0.0070747,0.023219,-0.0055744,162.16,-0.071683,0.01322,1
5.386,0.11071,0.1256,0.11384,0.13423,-242.28,0.75037,0.11071,1
1.6459,0.041615,0.10565,0.054804,0.16273,-57.288,0.37334,0.041612,1
1.8209,-0.15127,-0.28407,-0.12346,-0.5391808,0.71905,0.39354,-0.15201,1
2.0083,0.12281,0.21351,0.14767,0.21722,-59.101,0.38318,0.12281,1
2.2531,0.19776,0.332,0.2019,0.30459,-71.999,0.43697,0.19776,1
3.4089,0.16212,0.20953,0.17911,0.21264,-102.45,0.5063,0.16212,1
1.3789,0.026839,0.053186,0.01339,-0.020066,9.4416,0.27443,0.013215,1
2.5783,0.091985,0.16359,0.10619,0.11841,-49.692,0.57631,0.091725,1
11.107,0.46011,0.66722,0.46932,0.64511,-92.257,0.60482,0.46011,1
5.5387,0.076683,0.1714,0.086972,0.25813,-60.555,0.65585,0.076577,1
3.4585,0.10507,0.23709,0.11904,0.26672,-26.642,0.42509,0.10507,1
4.8053,0.23598,0.24193,0.25775,0.23361,-185.67,0.70304,0.23387,1
1.4701,0.050945,0.17088,0.05737,0.17246,-1.913,0.29287,0.050711,1
2.7075,0.30608,0.21377,0.37526,0.19116,-40.026,0.35278,0.30608,1
2.1902,-0.22883,-0.18867,-0.095111,0.03952,-1.8451,0.39861,-0.12215,1
1.9288,0.033283,0.087801,0.053288,0.10514,-24.552,0.4364,0.032446,1
2.5959,0.12088,0.28637,0.14555,0.29746,-69.962,0.46752,0.12088,1
1.1887,0.022909,0.19341,0.025038,0.29714,16.548,0.13118,0.022399,1
1.1556,0.17156,0.11331,0.14521,0.15333,34.473,0.033101,0.12496,1
1.9012,0.032431,0.0029378,0.1298,0.0063821,75.447,0.14758,0.0066456,1
0.62254,0.017922,0.043195,0.016983,0.086811,63.153,-0.25986,0.014854,1
1.0838,0.10402,0.27493,0.11929,0.29643,50.175,0.046148,0.1026,1
1.2486,0.06833,0.017136,0.14668,0.081878,168.55,0.088805,0.024723,1
4.5441,-0.024408,-0.039018,0.010527,-0.041639,-29.175,0.57608,-0.025168,1
1.6268,0.15129,0.22342,0.18838,0.24693,-16.051,0.21404,0.15129,1
4.5853,0.030309,0.088668,0.046185,0.46136,-24.13,0.57015,0.030309,1
1.5262,0.11165,0.099049,0.15528,0.11124,94.954,0.141,0.11165,1
17.199,0.37194,0.22518,0.46388,0.21306,-405.17,0.5265,0.37194,1
0.78812,0.086539,0.078348,0.05505,0.094244,63.279,-0.11142,0.04327,1
0.90564,0.023706,0.022742,0.025833,-0.028757,78.526,-0.10391,0.023551,1
0.94003,-0.71083,-0.27749,-0.55848,0.020408,110.94,-0.012629,-0.71083,1
1.275,-0.28644,-0.29498,-0.1232,-0.010576,52.204,0.12504,-0.14322,1
2.8472,0.065289,0.068107,0.088785,0.057283,-124.86,0.42634,0.065289,1
8.068,0.18686,0.30003,0.23194,0.2958,-170.17,0.60951,0.18686,1
2.3176,0.015701,0.014248,0.053535,0.23826,-56.936,0.24508,0.0090756,1
0.39277,-0.014173,-0.014959,0.050789,0.0030981,192.04,-0.35181,-0.014173,1
0.51491,0.48477,0.040245,0.73081,0.013402,1262.2,-0.17236,0.46613119999999975,1
4.5307,0.042711,0.048973,0.070128,0.077777,-42.633,0.38756,0.042705,1
4.5761,0.19471,0.29841,0.22108,0.27277,-112.19,0.55363,0.19471,1
0.88042,-0.02975,-0.083456,-0.025765,-0.12974,59.2,-0.11201,-0.031418,1
0.38118,0.0022055,0.0032585,0.027698,0.055779,189.44,-0.62289,0.0022055,1
7.2953,0.45213,0.55796,0.29928,0.058805,-1198.5,0.78553,0.22606,1
1.3514,0.01135,0.0038721,0.044446,0.013026,101.23,0.090105,0.01135,1
1.4619,-0.031121,-0.058696,-0.0095186,-0.043782,-3.2162,0.17497,-0.034115,1
6.882,0.2252,0.29843,0.23634,0.30819,-180.72,0.56827,0.22101,1
1.119,-0.24159,-0.2164,-0.24541,-0.37415,99.303,0.10344,-0.25193,1
1.7392,-0.017281,-0.020568,0.01552,-0.02464,7.9558,0.2067,-0.017281,1
6.12,0.084896,0.11263,0.08199,0.14856,-17.919,0.68671,0.081708,1
0.5801,-0.58057,-0.32555,-0.45976,-0.29043,141.08,-0.16686,-0.58057,1
0.82834,0.049558,0.059563,0.057731,0.075574,68.786,-0.091577,0.037933,1
2.4596,0.020249,0.036194,0.019959,0.040016,-5.8302,0.57179,0.017899,1
4.4083,0.13463,0.16246,0.1566,0.16167,-20.47,0.50835,0.13463,1
1.4236,-0.078139,-0.075366,0.0065353,0.03948,-31.513,0.26907,-0.038914,1
3.3342,0.031323,0.026817,0.0685,0.032965,26.508,0.50691,0.023229,1
5.6118,0.073773,0.064844,0.12439,0.055201,-111.66,0.45333,0.073773,1
0.56179,0.13807,0.086669,0.19049,0.18058,156.89,-0.18687,0.087203,1
1.345,0.0221,0.033923,0.094631,0.061376,64.176,0.14232,0.0221,1
7.0087,0.061063,0.21303,0.069152,0.20621,-62.793,0.67949,0.06063,1
23.652,0.33154,0.31781,0.36592,0.27655,-315.59,0.73978,0.33154,1
2.0192,-0.10368,-0.28204,-0.078977,-0.19261,-22.782,0.43167,-0.10483,1
1.9612,0.1063,0.16721,0.06088,0.015234,-1.479,0.37417,0.046467,1
2.3164,0.076278,0.15516,0.081138,0.17445,-66.688,0.45839,0.076278,1
3.7205,0.50734,0.57581,0.23781,0.0009749,-170.5,0.70327,0.23781,1
1.537,0.064295,0.19853,0.06989,0.17761,14.845,0.30754,0.064295,1
20.148,0.044488,0.035539,0.19093,0.010783,-71.1,0.63834,0.019398,1
0.53377,-0.48882,-0.24025,-0.27928,-0.077942,658.4,-0.38603,-0.52906,1
1.1645,0.05511,0.061014,0.10981,0.066235,49.092,0.062149,0.05511,1
0.64683,0.022243,0.067197,0.049092,0.32525,66.196,-0.36103,0.022243,1
0.45179,-0.7196366,-0.10291,-0.5750552000000001,-0.084822,427.32,-0.09326,-0.7135836,1
2.1197,0.038567,0.088339,0.057491,0.073487,-31.04,0.34066,0.038455,1
5.0808,0.04998,0.050097,0.039228,0.0010784,-70.045,0.60644,0.022422,1
1.3861,-0.045105,-0.10031,-0.042953,-0.023993,4.8446,0.27372,-0.045167,1
1.6464,0.10749,0.12946,0.22304,0.13717,17.929,0.13739,0.10749,1
5.6366,0.050536,0.12366,0.070929,0.12164,-63.798,0.5959,0.050536,1
2.0911,0.11242,0.057029,0.23257,0.027812,-63.191,0.17222,0.098466,1
0.199897,0.11235,0.071084,0.25232,0.085432,325.98,-0.39934,0.11235,1
2.9768,0.098059,0.083504,0.14083,0.080844,-103.84,0.34416,0.098059,1
1.4283,0.10818,0.2465,0.10783,0.21366,10.423,0.2387,0.10654,1
3.2553,0.27624,0.64124,0.28075,0.68062,-143.99,0.68324,0.27622,1
3.0125,0.0091773,0.013666,0.011661,0.0027251,-52.798,0.51856,0.0091773,1
0.56139,-0.07515,-0.04856,-0.013293,-0.043441,195.91,-0.24644,-0.07515,1
0.57704,0.086818,0.12592,0.11516,0.14685,109.3,-0.2599,0.086818,1
10.148,0.09055,0.076281,0.13575,0.078901,-128.14,0.73226,0.09055,1
5.2266,0.05997,0.020405,0.041116,0.004465,-61.391,0.37516,0.026407,1
2.4635,0.038314,0.053252,0.05571,0.067377,-8.1077,0.39905,0.038314,1
1.266,0.051118,0.018616,0.054084,0.051598,144.56,0.15173,0.019164,1
